21 00 30.9199 +42 37 09.135 20 36 54.2126 +42 40 42.010  23 14.807 
20 52 57.6251 +45 15 37.171 20 29 09.9866 +45 18 38.833  23 15.197 
20 42 35.9603 +45 46 17.361 20 18 47.9891 +45 49 29.928  23 15.564 
20 37 33.7229 +42 01 10.876 20 14 04.9476 +42 05 02.276  23 15.955 
20 49 02.0701 +38 18 41.163 20 25 45.3795 +38 23 23.132  23 16.350 
20 52 37.7456 +37 34 10.317 20 29 23.2588 +37 38 40.919  23 16.721 
21 11 08.3525 +35 09 03.038 20 47 59.5268 +35 14 12.853  23 17.129 
21 28 43.9926 +33 54 49.106 21 05 35.9571 +34 00 28.267  23 17.522 
21 29 41.2367 +38 18 03.636 21 06 17.6918 +38 23 18.140  23 17.940 
21 48 56.9793 +41 08 46.454 21 25 17.7871 +41 13 32.168  23 18.328 
22 00 49.3837 +39 10 55.164 21 37 15.7818 +39 15 58.784  23 18.734 
21 54 07.0820 +37 40 49.848 21 30 39.9045 +37 45 58.379  23 19.103 
22 16 44.5822 +36 52 07.718 21 53 16.7795 +36 58 06.252  23 19.508 
22 15 17.5656 +35 26 39.862 21 51 54.4931 +35 32 50.015  23 19.885 
22 18 46.6510 +32 35 04.686 21 55 31.9454 +32 41 42.713  23 20.276 
22 09 57.5639 +30 13 16.223 21 46 51.6611 +30 20 21.276  23 20.641 
22 16 12.9359 +26 56 49.695 21 53 14.0317 +27 04 56.702  23 21.033 
21 55 09.4446 +27 16 52.535 21 32 14.4762 +27 24 42.840  23 21.442 
21 40 44.6985 +24 41 22.989 21 17 59.4312 +24 49 30.832  23 21.805 
21 50 31.3680 +21 06 52.560 21 27 53.5829 +21 15 50.168  23 22.184 
21 58 59.4974 +22 18 10.196 21 36 18.0106 +22 27 12.281  23 22.557 
22 12 27.7140 +20 01 19.366 21 49 49.2419 +20 10 55.140  23 28.432 
22 19 53.2033 +20 20 22.573 21 57 12.8559 +20 30 07.663  23 29.029 
22 25 53.1280 +17 20 08.657 22 03 18.5205 +17 30 34.254  23 29.402 
22 08 16.7638 +16 28 35.003 21 45 47.5953 +16 38 45.092  23 29.777 
22 21 53.4988 +12 56 40.727 21 59 30.5618 +13 07 48.517  23 30.154 
22 13 35.5608 +10 06 04.651 21 51 21.2915 +10 17 30.921  23 30.531 
22 01 10.1579 +11 44 50.230 21 38 56.0387 +11 55 59.884  23 30.901 
21 58 48.6389 +06 56 50.860 21 36 46.1857 +07 08 44.082  23 31.288 
21 49 12.4279 +05 24 48.377 21 27 16.4413 +05 36 46.114  23 31.669 
21 45 29.5881 +08 46 20.059 21 23 26.8648 +08 57 51.517  23 32.052 
21 35 39.8577 +10 35 46.708 21 13 35.7192 +10 46 47.390  23 32.425 
21 38 01.2091 +12 37 08.471 21 15 52.3063 +12 47 51.203  23 32.809 
21 28 52.3268 +14 22 57.209 21 06 40.9462 +14 33 13.364  23 33.192 
21 35 05.1519 +17 00 49.778 21 12 46.1717 +17 10 47.777  23 33.564 
21 51 39.5970 +16 22 43.407 21 29 18.2695 +16 32 57.066  23 33.970 
21 46 46.4529 +20 37 45.386 21 24 14.4949 +20 47 08.539  23 34.377 
21 31 39.9903 +22 52 36.329 21 09 05.6168 +23 01 18.545  23 34.766 
21 15 32.2550 +22 31 14.519 20 53 03.0241 +22 39 38.927  23 35.164 
21 15 13.6845 +25 43 47.624 20 52 35.3210 +25 51 44.166  23 35.559 
21 02 25.0546 +26 20 54.071 20 39 46.8858 +26 28 30.905  23 35.960 
20 59 11.9444 +29 38 17.647 20 36 25.2380 +29 45 22.127  23 36.354 
21 06 12.3811 +33 06 45.557 20 43 13.3017 +33 13 07.575  23 36.758 
21 16 48.9359 +31 07 59.733 20 53 55.5964 +31 14 49.225  23 37.143 
21 28 08.4336 +29 35 56.722 21 05 17.3388 +29 43 10.050  23 37.540 
21 41 22.8782 +27 35 43.546 21 18 34.5570 +27 43 17.219  23 37.951 
21 49 04.3580 +29 15 39.367 21 26 10.1107 +29 23 14.831  23 38.336 
22 15 58.1121 +33 11 36.674 21 52 45.7772 +33 18 49.244  23 38.755 
22 53 37.5460 +33 52 28.487 22 30 13.3312 +33 59 50.367  23 39.178 
23 00 18.1343 +35 39 39.705 22 36 45.3026 +35 47 01.662  23 39.574 
23 06 21.5580 +32 15 49.534 22 42 59.8884 +32 23 58.264  23 39.949 
22 56 11.4027 +30 15 47.644 22 32 58.2762 +30 23 53.387  23 40.321 
23 02 01.9008 +26 06 34.480 22 38 58.8908 +26 15 50.871  23 40.701 
22 48 24.1564 +22 39 00.916 22 25 33.7127 +22 48 35.732  23 41.093 
22 56 33.8386 +20 25 59.708 22 33 45.4961 +20 36 15.701  23 41.493 
23 08 52.7650 +21 13 17.326 22 45 59.6765 +21 23 41.754  23 41.886 
23 08 34.5622 +18 44 14.010 22 45 45.9072 +18 55 01.399  23 42.301 
23 31 37.5168 +18 15 32.324 23 08 43.1483 +18 26 55.157  23 47.416 
23 32 48.8502 +19 24 52.717 23 09 50.6389 +19 36 04.135  23 47.842 
23 50 34.4579 +21 54 54.362 23 27 14.8342 +22 05 52.913  23 52.574 
23 51 14.5400 +23 23 43.127 23 27 44.2431 +23 34 29.512  23 55.265 
23 43 50.2810 +27 09 21.824 23 20 12.6773 +27 19 03.899  23 59.311 
23 38 46.3962 +29 04 30.756 23 15 21.0383 +29 13 37.184  23 59.693 
23 57 08.8092 +28 57 16.496 23 33 18.9963 +29 06 33.192  00  0.094 
23 58 34.7625 +14 41 57.444 23 35 07.5580 +14 54 12.740  00  1.992 
23 57 31.3231 +12 30 17.984 23 34 09.6727 +12 42 54.110  00  2.369 
23 44 10.7068 +12 29 40.656 23 21 26.2582 +12 42 04.483  00  2.766 
23 32 56.8145 +12 36 54.215 23 10 21.4843 +12 49 03.239  00  3.149 
23 22 57.3948 +10 56 51.197 23 00 30.3894 +11 09 20.051  00  3.521 
23 12 11.6380 +12 02 08.780 22 49 45.4249 +12 14 15.001  00  3.905 
23 14 12.6675 +13 11 12.487 22 51 42.4427 +13 23 06.513  00  4.304 
23 01 58.4206 +07 41 19.259 22 39 45.1813 +07 53 50.296  00  4.689 
23 12 10.9253 +04 54 48.079 22 50 02.0920 +05 08 00.483  00  5.071 
23 05 44.1786 +03 34 18.093 22 43 39.8143 +03 47 36.204  00  5.428 
23 19 42.4592 +01 23 55.909 22 57 39.5147 +01 37 49.435  00  5.815 
23 19 11.9828 -02 09 16.189 22 57 16.7627 -01 54 56.023  00  6.197 
23 09 13.0428 -05 14 28.991 22 47 26.7309 -05 00 01.347  00  6.571 
22 54 23.8780 -06 23 57.566 22 32 43.2954 -06 09 48.756  00  6.954 
22 57 19.0163 -07 51 19.374 22 35 39.7422 -07 36 53.793  00  7.331 
23 07 00.2941 -10 31 05.771 22 45 23.1128 -10 16 21.521  00  7.717 
22 53 04.3518 -12 20 13.152 22 31 33.4021 -12 05 47.491  00  8.098 
22 38 52.9961 -08 31 16.468 22 17 20.4785 -08 17 21.597  00  8.498 
22 25 42.0738 -05 15 56.755 22 04 08.4512 -05 02 27.795  00  8.893 
22 27 17.6831 -02 12 25.651 22 05 38.1177 -01 59 12.543  00  9.287 
22 12 10.6095 -04 01 11.005 21 50 37.2945 -03 48 12.259  00  9.676 
22 00 45.4326 -04 30 20.367 21 39 15.4131 -04 17 48.352  00 10.055 
21 59 46.8299 -01 14 25.695 21 38 12.5223 -01 02 02.116  00 10.448 
21 47 33.2344 +01 54 10.062 21 25 57.0836 +02 06 01.838  00 10.846 
21 50 05.5804 +05 27 26.761 21 28 21.1146 +05 38 59.185  00 11.228 
21 57 40.0188 +08 22 50.856 21 35 47.6507 +08 34 15.127  00 11.618 
22 12 05.7983 +07 48 34.829 21 50 11.3615 +08 00 14.490  00 12.012 
22 04 30.4315 +03 58 45.156 21 42 46.6736 +04 10 36.349  00 12.393 
22 19 13.3558 +00 57 29.797 21 57 32.9637 +01 10 11.285  00 12.779 
22 43 27.8899 +02 50 13.874 22 21 37.5019 +03 03 15.202  00 13.181 
22 52 08.9104 +03 42 22.655 22 30 13.8628 +03 55 27.431  00 13.565 
22 51 45.7735 +00 27 58.499 22 29 57.1420 +00 41 19.955  00 13.941 
22 50 10.2790 -02 53 21.634 22 28 28.5077 -02 39 35.375  00 14.317 
23 05 57.1037 -02 16 45.346 22 44 11.9850 -02 02 45.883  00 14.716 
00 06 32.7696 -07 06 50.394 23 44 05.9020 -06 51 13.223  00 16.506 
00 11 58.5566 -11 02 45.537 23 49 26.6350 -10 46 47.108  00 16.879 
23 34 29.3493 -12 20 32.531 23 12 50.2420 -12 05 07.346  00 19.815 
23 41 43.5343 -08 15 24.448 23 19 55.6963 -08 00 03.792  00 20.210 
00 05 35.0986 -02 38 21.040 23 43 15.1691 -02 22 54.229  00 20.619 
00 13 41.7274 -01 49 27.564 23 50 54.7664 -01 33 56.520  00 21.007 
00 08 32.1892 -00 01 00.935 23 45 56.3548 +00 14 06.055  00 21.392 
00 15 14.3302 +03 10 46.400 23 52 20.1912 +03 25 35.411  00 21.790 
00 04 17.2614 +04 36 43.913 23 41 56.6640 +04 51 11.599  00 22.195 
00 14 50.5078 +06 36 26.590 23 51 53.3207 +06 50 36.046  00 22.586 
23 59 40.0643 +08 27 59.932 23 37 14.4880 +08 41 40.887  00 22.994 
23 54 09.2754 +06 19 41.690 23 31 53.1542 +06 33 22.594  00 23.385 
23 53 24.5176 +01 51 37.869 23 31 14.4033 +02 06 05.537  00 23.777 
22 27 33.9220 -07 09 42.808 22 06 05.0901 -06 56 34.249  00 24.267 
21 47 54.4717 -01 27 01.705 21 26 25.8514 -01 15 13.998  00 24.688 
21 49 18.6953 +03 47 59.462 21 27 41.7539 +03 59 24.827  00 25.085 
21 34 10.4890 +05 20 18.075 21 12 34.6908 +05 31 10.393  00 25.474 
21 28 46.2679 +08 44 50.553 21 07 05.3037 +08 55 14.963  00 25.874 
21 17 06.3828 +07 15 54.952 20 55 32.0132 +07 26 10.934  00 26.256 
21 21 18.4491 +03 49 41.173 20 59 49.3627 +04 00 07.346  00 26.638 
21 06 29.3861 +10 00 45.794 20 44 54.6653 +10 10 27.868  00 27.055 
21 01 22.9445 +13 20 54.623 20 39 41.4122 +13 30 15.517  00 27.445 
21 20 09.3209 +12 31 44.402 20 58 24.0590 +12 41 27.774  00 27.867 
21 28 00.4827 +12 36 10.867 21 06 12.0149 +12 46 00.013  00 28.258 
21 26 29.0439 +16 53 47.113 21 04 29.6442 +17 02 58.834  00 28.661 
21 26 58.6877 +19 29 32.383 21 04 52.1426 +19 38 20.129  00 29.076 
21 11 42.5915 +18 56 23.995 20 49 42.6865 +19 04 50.712  00 29.491 
20 58 52.3942 +18 16 10.163 20 36 58.2258 +18 24 35.251  00 29.863 
21 21 37.3292 +24 05 11.030 20 59 20.3822 +24 13 30.982  00 30.282 
21 14 26.1676 +27 18 41.015 20 52 00.7278 +27 26 00.125  00 30.685 
21 13 26.9324 +31 53 08.966 20 50 46.8034 +31 59 29.351  00 31.096 
21 10 04.1687 +32 29 13.892 20 47 23.0071 +32 35 26.277  00 31.492 
21 02 21.0918 +34 52 44.001 20 39 34.7303 +34 58 31.552  00 31.889 
21 20 17.4247 +36 55 03.157 20 57 18.1363 +37 00 32.751  00 32.297 
21 30 50.2847 +36 07 29.702 21 07 51.4648 +36 13 14.503  00 32.696 
21 46 05.7000 +32 52 52.791 21 23 13.4759 +32 59 05.448  00 33.103 
21 36 55.2331 +29 22 38.331 21 14 15.7873 +29 29 20.621  00 33.481 
21 38 11.2890 +25 31 41.066 21 15 43.3706 +25 39 06.520  00 33.861 
21 51 22.2825 +23 14 23.527 21 28 56.5707 +23 22 26.068  00 34.254 
21 59 24.6570 +19 43 05.890 21 37 06.8267 +19 52 01.822  00 34.643 
21 52 14.2485 +18 29 10.960 21 30 02.4995 +18 38 14.846  00 35.011 
21 56 59.8195 +13 41 22.896 21 34 59.4202 +13 51 14.020  00 35.406 
21 52 36.4407 +10 25 41.854 21 30 45.9527 +10 35 59.157  00 35.774 
22 04 36.2938 +09 12 17.880 21 42 45.6848 +09 22 59.103  00 36.173 
22 14 26.0801 +11 42 54.083 21 52 26.7948 +11 53 31.232  00 36.561 
22 19 14.4329 +17 34 40.450 21 56 59.8038 +17 44 25.916  00 36.960 
22 21 28.1883 +17 42 52.199 21 59 12.8806 +17 52 31.862  00 37.339 
21 30 07.7515 +41 27 16.213 21 06 49.1978 +41 31 54.439  00 37.854 
21 38 54.7424 +44 16 22.002 21 15 21.2330 +44 20 37.802  00 38.249 
22 59 59.2260 +44 16 24.698 22 36 07.6889 +44 20 59.910  00 38.742 
23 25 50.4963 +42 54 43.696 23 02 00.6644 +42 59 39.712  00 39.169 
23 43 35.5320 +42 56 54.683 23 19 41.3188 +43 02 04.578  00 39.589 
23 58 34.8549 +46 47 52.881 23 34 16.9360 +46 45 04.064  00 40.007 
23 55 57.5129 +49 31 29.738 23 31 23.9789 +49 25 08.128  00 40.401 
00 14 01.2852 +50 40 43.573 23 49 12.7271 +50 34 25.759  00 40.888 
00 16 03.6563 +51 14 19.435 23 50 43.7643 +51 07 48.659  00 41.266 
23 02 50.4935 +52 16 52.085 22 38 11.6397 +52 09 09.007  00 41.752 
00 18 14.8785 +44 29 37.636 23 53 55.4604 +44 34 31.888  00 42.248 
04 33 08.7079 +75 33 34.439 16 20 35.9475 +104 27 27.373  00 43.248 
03 53 54.0287 +73 01 10.712 15 40 20.5298 +107 01 23.137  00 43.668 
04 12 32.9842 +70 02 15.399 15 57 45.3669 +109 59 29.935  00 44.079 
03 36 44.7693 +67 35 16.481 15 21 17.7243 +112 27 24.088  00 46.852 
03 20 53.1315 +71 09 44.371 15 06 46.5413 +108 54 05.880  00 47.243 
02 54 41.2352 +67 30 16.251 14 39 10.6615 +112 34 07.319  00 47.651 
02 36 02.1736 +64 39 50.093 14 20 01.8730 +115 24 45.302  00 48.046 
02 17 22.9570 +66 43 14.821 14 01 51.8851 +113 22 15.889  00 48.446 
01 53 25.1415 +61 37 18.569 13 37 19.1116 +118 28 13.719  00 50.227 
02 19 19.7469 +59 19 26.130 14 02 41.0491 +120 45 08.615  00 50.660 
02 21 11.4309 +57 41 14.203 14 04 21.9674 +122 23 07.342  00 51.063 
02 48 29.7347 +57 27 58.039 14 31 36.2341 +122 35 30.038  00 51.482 
03 01 14.8395 +60 19 04.564 14 44 38.3678 +119 44 32.510  00 51.888 
03 14 07.8508 +56 29 15.863 14 57 07.8898 +123 33 32.657  00 52.289 
03 20 56.7302 +53 37 08.019 15 03 37.6495 +126 24 40.494  00 52.695 
03 18 34.9025 +49 30 45.773 15 00 55.6488 +130 30 29.335  00 53.099 
03 29 57.5288 +49 18 57.794 15 12 17.5423 +130 42 00.082  00 53.497 
03 20 37.7807 +46 29 10.188 15 02 47.3818 +133 31 35.791  00 53.896 
03 31 08.9590 +45 05 07.479 15 13 11.9949 +134 54 56.814  00 54.302 
03 53 06.3902 +44 51 46.039 15 35 05.3926 +135 07 25.858  00 54.789 
04 00 10.2021 +48 46 35.895 15 42 21.5760 +131 13 04.163  00 55.174 
04 03 01.3201 +52 32 23.925 15 45 31.8328 +127 27 54.716  00 55.577 
04 18 20.8210 +53 01 07.330 16 00 52.4246 +126 58 49.084  00 55.989 
04 14 17.5545 +56 31 11.962 15 57 08.1845 +123 29 32.939  00 56.381 
04 11 13.9001 +57 11 47.354 15 54 08.2502 +122 48 42.473  00 56.755 
04 14 40.6450 +59 32 51.279 15 57 53.2932 +120 28 05.256  00 57.142 
03 49 54.3113 +60 18 38.746 15 33 14.5037 +119 43 32.278  00 57.533 
03 27 16.0360 +63 57 46.990 15 11 11.4730 +116 05 44.488  00 57.935 
04 29 49.2635 +64 36 17.505 16 13 50.9319 +115 25 12.427  00 58.418 
04 58 25.2843 +66 29 20.491 16 42 48.1053 +113 31 41.703  00 58.841 
05 14 24.2764 +68 57 23.379 16 59 25.3293 +111 03 17.220  00 59.244 
05 19 42.9083 +72 04 41.586 17 05 44.1196 +107 55 41.174  00 59.645 
05 58 32.5762 +70 43 39.591 17 44 06.4266 +109 15 02.760  01  0.076 
06 04 35.7664 +73 54 47.161 17 51 29.2692 +106 04 13.884  01  0.459 
07 12 06.8512 +73 31 10.680 18 58 38.2891 +106 15 09.942  01  0.942 
06 57 05.6065 +70 47 51.601 18 42 28.2397 +108 58 43.025  01  1.327 
06 57 56.9350 +65 46 06.847 18 41 55.5383 +114 00 04.473  01  1.739 
06 35 07.7967 +65 12 18.457 18 18 54.7373 +114 34 07.396  01  2.142 
06 22 17.3720 +61 23 31.252 18 05 23.7506 +118 22 56.291  01  2.542 
05 55 52.0371 +65 16 58.641 17 39 44.6568 +114 40 56.192  01  2.952 
05 20 52.7237 +63 12 00.701 17 04 25.0973 +116 46 51.885  01  3.368 
05 36 56.4788 +60 18 12.627 17 20 01.6983 +119 40 07.696  01  3.777 
05 21 40.4610 +56 46 49.439 17 04 20.7414 +123 11 17.946  01  4.171 
05 12 29.9510 +54 39 32.278 16 54 58.7752 +125 18 34.105  01  4.559 
05 22 15.4612 +53 31 36.692 17 04 35.9465 +126 16 11.683  01  4.943 
05 09 13.5885 +50 05 25.149 16 51 17.3453 +129 42 09.330  01  5.341 
05 30 51.2301 +48 15 47.752 17 12 44.2067 +131 31 04.661  01  5.781 
05 43 36.8327 +47 01 03.404 17 25 22.0338 +132 45 19.270  01  6.180 
06 03 31.5575 +48 58 30.555 17 45 21.1623 +130 47 13.868  01  6.581 
06 10 31.8568 +53 16 51.484 17 52 42.4892 +126 29 26.824  01  6.976 
06 05 37.7793 +57 20 28.681 17 48 13.5683 +122 26 11.260  01  7.370 
04 55 12.6710 +58 34 10.572 16 38 09.0656 +121 24 59.814  01  7.842 
04 40 49.5262 +48 24 35.702 16 22 51.2824 +131 33 45.167  01  8.270 
04 51 42.9280 +46 26 21.235 16 33 34.9740 +133 21 17.499  01  8.676 
04 49 17.0681 +42 55 53.271 16 30 56.4847 +136 51 18.370  01  9.099 
04 38 13.3335 +40 59 33.993 16 19 49.1052 +138 47 32.781  01  9.494 
04 44 30.9880 +39 50 36.666 16 26 00.9436 +139 56 14.503  01  9.883 
04 30 07.5833 +36 55 12.607 16 11 32.1876 +142 51 50.727  01 10.288 
04 40 17.7558 +35 02 02.824 16 21 35.6878 +144 44 42.574  01 10.678 
04 44 14.8477 +30 18 45.962 16 25 21.1718 +149 27 33.217  01 11.094 
04 59 01.1518 +29 39 44.553 16 40 01.6598 +150 06 23.084  01 11.488 
05 08 41.6480 +28 03 53.962 16 49 35.2841 +151 41 57.344  01 11.867 
05 17 24.4166 +31 10 36.005 16 58 22.6096 +148 34 49.323  01 12.274 
05 12 30.7571 +32 36 41.146 16 53 32.6947 +147 08 56.567  01 12.641 
05 12 06.6540 +36 39 11.773 16 53 19.4055 +143 06 34.801  01 13.041 
05 28 29.5940 +35 48 57.319 17 09 37.4933 +143 56 07.989  01 13.452 
05 43 48.7907 +38 39 26.954 17 25 02.2711 +141 05 02.695  01 13.865 
05 54 41.6810 +36 06 20.390 17 35 43.0481 +143 37 42.118  01 14.272 
05 46 59.8713 +33 15 21.598 17 27 55.6834 +146 28 58.254  01 14.672 
06 04 56.3108 +39 46 41.540 17 46 06.3772 +139 57 22.044  01 15.086 
05 40 50.3404 +43 13 24.715 17 22 16.8194 +136 31 36.932  01 15.504 
05 31 43.8361 +45 26 03.576 17 13 21.3638 +134 19 25.512  01 15.893 
05 29 36.3792 +41 07 24.532 17 11 00.9561 +138 37 33.170  01 16.311 
04 39 36.8856 +44 24 03.509 16 21 22.9378 +135 22 51.611  01 16.748 
04 21 30.3507 +40 18 24.757 16 03 05.9968 +139 28 16.445  01 17.147 
04 19 23.3451 +37 16 22.975 16 00 51.3123 +142 30 01.187  01 17.547 
04 23 21.0779 +32 42 37.445 16 04 37.0025 +147 03 33.449  01 17.966 
04 13 03.3138 +32 46 16.067 15 54 20.9724 +147 00 01.859  01 18.349 
04 13 52.7844 +29 43 01.701 15 55 03.9578 +150 03 08.854  01 18.749 
04 01 48.5613 +28 36 00.178 15 43 00.3945 +151 10 15.920  01 19.128 
04 15 13.6067 +25 45 37.536 15 56 17.4086 +154 00 13.255  01 19.536 
04 32 34.0242 +24 29 02.760 16 13 31.4730 +155 16 18.596  01 19.938 
04 41 50.2808 +27 38 45.394 16 22 51.2747 +152 06 38.401  01 20.336 
04 52 41.5576 +26 57 05.471 16 33 39.8173 +152 48 11.089  01 20.717 
04 50 12.6570 +22 39 14.448 16 31 02.3522 +157 05 15.697  01 21.118 
